flickr_image_id, questions, keyword
20982341004,Where is this located?---Is it a popular tourist destination?---What is the name of the tallest building in this picture?---what's the domed buliding---how tall is the skyscraper with the yellow lights---is it lit up like that every night---Where was this taken?---Whats the population?---How tall is the tower?,Victoria Harbour
5866744488,What time of day is in this photo?---What's the building at the edge of the scene?---How far is this place from the nearest emergency room?---Was this picture taken at low tide?---How far from the road is this?---What ocean is this?---Where was this taken?---Whats the water temperature?,17 Mile Drive
28120232136,Is this open to the public?---How can I visit this?---When was this place built?---Where is this located?---Is it a popular tourist destination?---Who is it owned by?,Waddesdon Manor
10599969263,None---None---None,dam
13549890843,What is the animal in the ice---Where is this located---Is the iceberg next to a mountain---How cold is it?---How often does it snow?---Where was this taken?,iceberg
44228761665,Where is this located?---How big is the campus?---When was it founded?,Kent State University
34907175964,What type of dancing is this---Are these performers---Who is performing right now,Nationals Park
29512850413,what kind of bird---is it a rare breed---can they talk,Green Wood Cemetery
45295139075,What racetrack is that?---What kind of cars are those?---How fast do cars like that go?---Is this a professional league?---Who are the drivers of these cars?---What race is this?---How fast are those cars going?---Is this a race?---How many people work here?---How many cars compete here each year?---What's the biggest prize ever at this track?,Brands Hatch
21687269916,What country is this castle in?---What kind of stone is this castle made of?---Was this castle ever under siege?---Is there a train that goes to this castle?---Is this castle a popular place to visit?---How long has this castle been here?---Who used to live in the castle?---Who designed this castle?---Can you tell me about the history of this place?---Where is this castle located?---Is this castle still inhabited---Is it open to the public---What country is this castle in,Caernarfon Castle
25654994454,What kind of shoes is that red pair?---What other colors do those red shoes come in?---How much do the red shoes cost?---What brand of shoes are these?---How much do they cost?---Where can i buy them?,PNC Park
8623776825,What kind of fish is this?---Where would I find this?---What kind of plant is that behind the fish?,Shedd Aquarium
